,UNIVERSIDAD,CARRERA,TITULO,RESUMEN,AUTOR(ES),AÑO,PDF
503,ucv,contabilidad,"Control de inventarios y la rentabilidad de la empresa Shuman Produce Perú SAC, distrito Salas - Ica, periodo 2020","La presente investigación tuvo como objetivo Analizar la relación entre el control de inventarios y la rentabilidad en la empresa Shuman Produce Perú SAC Ica, distrito Salas- Ica, periodo 2020. El tipo de investigación ...","Ccoñas Chahuayo, Vanesa; Morales Vargas, Brenda",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86833/Cco%c3%b1as_CHV-Morales_VB-SD.pdf
504,ucv,contabilidad,Deterioro del valor de los activos y su relación con los estados financieros en las empresas industriales del distrito del Cercado de Lima año 2021,"El presente trabajo de investigación tiene como objetivo determinar la relación del deterioro del valor de los activos y los estados financieros en las empresas industriales del distrito del cercado de lima, año 2021, ...","Moya Poma, Diana Belinda",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87071/Moya_PDB-SD.pdf
505,ucv,contabilidad,"Cultura tributaria y la evasión de impuestos en los comerciantes de la Asociación Jireh – Pachacamac, 2021","La presente investigación titulada, “Cultura tributaria y la evasión de impuestos en los comerciantes de la Asociación Jireh – Pachacamac, 2021” tiene como objetivo determinar la relación entre la cultura tributaria y ...","Cabezas Páez, Lady Diana; Hinostroza Quispe, Dennis Joel",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87062/Cabezas_PLD-Hinostroza_QDJ-SD.pdf
506,ucv,contabilidad,"Procesos de créditos y cobranzas en una empresa industrial del rubro metalmecánica en Santa Anita, 2021",La presente investigación tiene como objetivo describir los procesos de créditos y cobranzas de una empresa industrial del rubro metalmecánica en Santa Anita. Se ha observado que un gran número de empresas presentan ...,"Cruz Flores, Julietta; Ruiz Araujo, Yanet Consuelo",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87061/Cruz_FJ-Ruiz_AYC-SD.pdf
507,ucv,contabilidad,Cuentas por cobrar y endeudamiento en las MYPES comerciales del distrito de Villa el Salvador 2020,"El presente estudio titulado “Cuentas por cobrar y endeudamiento en las MYPES comerciales del distrito de Villa el Salvador 2020”, que tiene como objetivo determinar la relación entre las Cuentas por Cobrar y ...","Accilio Padilla, Jesús Teodoro",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87059/Accilio_PJT-SD.pdf
508,ucv,contabilidad,"Gestión tributaria y cobranza del impuesto predial en la Municipalidad Distrital de Santiago, Cusco 2021",El Impuesto Predial es el impuesto más importante para las municipalidades distritales debido a que genera mayores recursos. La administración tributaria es el ente que actúa en representación del Estado y se encarga ...,"Orosco Olarte, Claudia Eloyza",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86732/Orosco_OCE-SD.pdf
509,ucv,contabilidad,"Sistema de control y la gestión de tesorería en la Municipalidad de Lima, Distrito del Cercado de Lima, periodo 2021","Este estudio se fundamenta en Establecer la relación entre el sistema de control y la gestión de tesorería en la Municipalidad de Lima, Distrito del Cercado de Lima, periodo 2021. Para poder cumplir con este objetivo ...","Aguilar Cahuana, Wilber Angel",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87090/Aguilar_CWA-SD.pdf
510,ucv,contabilidad,"Cuentas por cobrar y liquidez en una empresa del sector comercial registrada en la bolsa de valores, periodo 2016-2020","La presente tesis titulada “Cuentas por cobrar y liquidez en una empresa del sector comercial registrada en la Bolsa de Valores, período 2016-2020”, tuvo como finalidad analizar la relación de las cuentas por cobrar y ...","Pauccar Quispe, Elizabeth; Serrano Usca, Fiorela",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86808/Pauccar_QE-Serrano_UF-SD.pdf
511,ucv,contabilidad,Los comprobantes electrónicos y su incidencia en el impuesto a la renta de las empresas del distrito de Moyobamba 2021,La presente tesis tiene por objetivo Determinar Cómo la Implementación de los comprobantes electrónicos inciden en el impuesto a la renta de las empresas del distrito de Moyobamba 2021. La metodología de esta ...,"Chuquipoma García, Yonel Estel; Silva Matta, Joyce",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86988/Chuquipoma_GYE-Silva_MJ-SD.pdf
512,ucv,contabilidad,"Impuesto selectivo al consumo y su relación con el sistema tributario peruano en las empresas de transporte público del distrito de San Martín de Porres, año 2021","Para controlar parte de las externalidades negativas que se generan en el país por determinados bienes o servicios, se aplica el impuesto selectivo al consumo el cual se encuentra estructurado en el sistema tributario ...","Salazar Romayna, Cristian",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87033/Salazar_RC-SD.pdf
513,ucv,contabilidad,"Control de inventarios y la rentabilidad de la empresa Shuman Produce Perú SAC, distrito Salas - Ica, periodo 2020","La presente investigación tuvo como objetivo Analizar la relación entre el control de inventarios y la rentabilidad en la empresa Shuman Produce Perú SAC Ica, distrito Salas- Ica, periodo 2020. El tipo de investigación ...","Ccoñas Chahuayo, Vanesa; Morales Vargas, Brenda",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86833/Cco%c3%b1as_CHV-Morales_VB-SD.pdf
514,ucv,contabilidad,Deterioro del valor de los activos y su relación con los estados financieros en las empresas industriales del distrito del Cercado de Lima año 2021,"El presente trabajo de investigación tiene como objetivo determinar la relación del deterioro del valor de los activos y los estados financieros en las empresas industriales del distrito del cercado de lima, año 2021, ...","Moya Poma, Diana Belinda",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87071/Moya_PDB-SD.pdf
515,ucv,contabilidad,"Cultura tributaria y la evasión de impuestos en los comerciantes de la Asociación Jireh – Pachacamac, 2021","La presente investigación titulada, “Cultura tributaria y la evasión de impuestos en los comerciantes de la Asociación Jireh – Pachacamac, 2021” tiene como objetivo determinar la relación entre la cultura tributaria y ...","Cabezas Páez, Lady Diana; Hinostroza Quispe, Dennis Joel",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87062/Cabezas_PLD-Hinostroza_QDJ-SD.pdf
516,ucv,contabilidad,"Procesos de créditos y cobranzas en una empresa industrial del rubro metalmecánica en Santa Anita, 2021",La presente investigación tiene como objetivo describir los procesos de créditos y cobranzas de una empresa industrial del rubro metalmecánica en Santa Anita. Se ha observado que un gran número de empresas presentan ...,"Cruz Flores, Julietta; Ruiz Araujo, Yanet Consuelo",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87061/Cruz_FJ-Ruiz_AYC-SD.pdf
517,ucv,contabilidad,Cuentas por cobrar y endeudamiento en las MYPES comerciales del distrito de Villa el Salvador 2020,"El presente estudio titulado “Cuentas por cobrar y endeudamiento en las MYPES comerciales del distrito de Villa el Salvador 2020”, que tiene como objetivo determinar la relación entre las Cuentas por Cobrar y ...","Accilio Padilla, Jesús Teodoro",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87059/Accilio_PJT-SD.pdf
518,ucv,contabilidad,"Gestión tributaria y cobranza del impuesto predial en la Municipalidad Distrital de Santiago, Cusco 2021",El Impuesto Predial es el impuesto más importante para las municipalidades distritales debido a que genera mayores recursos. La administración tributaria es el ente que actúa en representación del Estado y se encarga ...,"Orosco Olarte, Claudia Eloyza",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86732/Orosco_OCE-SD.pdf
519,ucv,contabilidad,"Sistema de control y la gestión de tesorería en la Municipalidad de Lima, Distrito del Cercado de Lima, periodo 2021","Este estudio se fundamenta en Establecer la relación entre el sistema de control y la gestión de tesorería en la Municipalidad de Lima, Distrito del Cercado de Lima, periodo 2021. Para poder cumplir con este objetivo ...","Aguilar Cahuana, Wilber Angel",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87090/Aguilar_CWA-SD.pdf
520,ucv,contabilidad,"Análisis económico - financiero y su incidencia en la toma de decisiones de la Empresa Vidrieria Jhamar E.I.R.L., Chimbote – 2020","El presente informe de investigación titulado “Análisis económico - financiero y su incidencia en la toma de decisiones de la empresa VIDRIERIA JHAMAR E.I.R.L., Chimbote – 2020”, tiene como objetivo general determinar ...","Capa Carranza, Franco Alan; Jiménez Reyes, Nathaly Isabel",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87199/Capa_CFA-Jim%c3%a9nez_RNI-SD.pdf
521,ucv,contabilidad,"Total activo y patrimonio en una empresa del sector lácteo registrada en la Bolsa de Valores, período 2016-2020","El objetivo de la investigación consistió en determinar la relación del total activo con el patrimonio en una empresa del sector lácteo registrada en la Bolsa de Valores, período 2016-2020. La parte metodológica correspondió ...","Ore Quispe, Gisela",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87200/Ore_QG-SD.pdf
522,ucv,contabilidad,"Contrataciones del estado y proceso de adquisición en el Área Logística de la Municipalidad Distrital de Poroy, Cusco, 2021","Desde la línea de investigación en auditoria, la presente investigación tiene como objetivo general determinar de qué manera las contrataciones del estado se relacionan con el proceso de adquisición en el área logística ...","Cahuana Condori, Henry",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87054/Cahuana_CH-SD.pdf
523,ucv,contabilidad,El control interno para mejorar los procesos productivos de las empresas textiles en San Juan de Miraflores del año 2020,"El presente trabajo titulado ““El control interno para mejorar los procesos productivos de las empresas textiles en San Juan de Miraflores del año 2020”, tiene por objetivo determinar de qué manera el control interno ...","Verde Salvatierra, Randy Luis",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87074/Verde_SRL-SD.pdf
524,ucv,contabilidad,"Análisis del control de inventario, en la empresa Industria Carrocera del Perú S.A.C., Lurigancho, 2021","Esta investigación tiene como objetivo general analizar el control de inventario en la empresa Industria Carrocera del Perú S.A.C., la metodología empleada es de tipo aplicada con un método analítico el cual fue aplicado ...","Espinoza Prieto, Rodrigo Antonio; Rivadeneyra Enciso, Diego Iván",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87254/Espinoza_PRA-Rivadeneyra_EDI-SD.pdf
525,ucv,contabilidad,"Gestión estratégica de costos y generación de valor en empresas industriales de San Juan de Lurigancho, 2021","El actual informe de investigación titulado GESTIÓN ESTRATÉGICA DE COSTOS Y GENERACIÓN DE VALOR EN EMPRESAS INDUSTRIALES, SAN JUAN DE LURIGANCHO,2021, tuvo como objetivo general establecer la correlación que existe entre ...","Diaz Mundaca, Yudi Vanesa",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87214/Diaz_MYV-SD.pdf
526,ucv,contabilidad,"Control interno y la información financiera en la Empresa Contadores y Consultores M&S SAC, período 2020","La tesis denominada Control Interno y la Información Financiera en la Empresa Contadores y Consultores M&S SAC, período 2020; tuvo como propósito general, determinar el grado de relación entre Control interno y la ...","Luna Estrada, Cindy Lucero",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87268/Luna_ECL-SD.pdf
527,ucv,contabilidad,"Diferencia de cambio y su incidencia con los estados financieros en las empresas mineras del distrito de Carabayllo, año 2020","El presente informe de investigación, tiene por objetivo determinar como la diferencia de cambio incide con los estados financieros en las empresas mineras del distrito de Carabayllo, año 2020. Lo importante de esta ...","Romero Meneses, José Carlos",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87278/Romero_MJC-SD.pdf
528,ucv,contabilidad,La informalidad empresarial y sus efectos en el crecimiento económico de los comerciantes del mercado de Chulucanas en épocas pandemia 2021,"La presente investigación tuvo como objetivo determinar los efectos de la informalidad empresarial en el crecimiento económico de los comerciantes del mercado de Chulucanas, en tiempos de pandemia 2021, fue de diseño ...","Guevara Tavara, Leslie Jackeline; Marcelo Imán, Jorge Luis",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86503/Guevara_TLJ-Marcelo_IJL-SD.pdf
529,ucv,contabilidad,"Rotación del activo y ratio de liquidez en una empresa del sector azucarero registrada en la Bolsa de Valores, período 2016-2020","La investigación ha tenido como fin encontrar la asociación de la rotación del activo y el ratio de liquidez de una empresa del sector azucarero (período 2016-2020). Para ello, se ha utilizado una metodología de tipo ...","Loaiza Quispe, Kevin Xavier; Mamani Quispe, Katherin Yajaira",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86623/Loaiza_QKX-Mamani_QKY-SD.pdf
530,ucv,contabilidad,"Inversión en talento humano y su relación con la rentabilidad en una empresa de servicios agrícolas. Trujillo, 2020","En el presente trabajo de investigación se puede determinar que en la empresa carece de controles para mejorar el desempeño laboral del talento humano, por lo que es necesario obtener un buen clima organizacional a través ...","Gasco Reyes, Rocio Elizabeth; Sánchez Castro, Carolina Lisett",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86545/Gasco_RRE-S%c3%a1nchez_CCL-SD.pdf
531,ucv,contabilidad,"Control interno y su relación con la contratación de bienes menores a 8UIT de la UGEL Jaén, Cajamarca, 2020",Los procesos de contratación de bienes son inadecuados porque las entidades públicas no consideran las especificaciones técnicas y la estructura con la atención a los requisitos según las normas actuales demostrando que ...,"Quispe Santa Cruz, Samuel",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86555/Quispe_SCS-SD.pdf
532,ucv,contabilidad,"Control interno y ejecución presupuestal en la Escuela Nacional de Formación Profesional Policial de la PNP, Chorrillos - 2021","La presente investigación se realizó con el objetivo de analizar la relación del control interno y la ejecución presupuestal en la Escuela Nacional de Formación Profesional Policial de la PNP, Chorrillos - 2021. La ...","Gutiérrez Vera, Denisse Esperanza; Rojas Contreras, Elena Belén",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86347/Guti%c3%a9rrez_VDE-Rojas_CEB-SD.pdf
533,ucv,contabilidad,Costos de servicio y rentabilidad en la Empresa Equipo G S.A. San Isidro - 2021,"Este trajo de investigación se fundamentó en analizar de qué manera los costos de servicio se relacionan con la rentabilidad en la empresa Equipo G S.A., San Isidro - 2021. Para lo cual la metodología usada fue el tipo ...","Sierra Crisanto, Carla Ines",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87103/Sierra_CCI-SD.pdf
534,ucv,contabilidad,"Apalancamiento y rentabilidad en las empresas constructoras registradas en la superintendencia del mercado de valores, periodo 2018 - 2020","El presente informe de investigación titulado “Apalancamiento y rentabilidad en las empresas constructoras registradas en la superintendencia del mercado de valores, periodo 2018-2020”, se analizarán los estados financieros ...","Medina Torres, Daniel",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87100/Medina_TD-SD.pdf
535,ucv,contabilidad,"Comercio electrónico y su incidencia en los tributos de las empresas textiles del cercado de Lima, año 2020","La presente investigación la cual lleva por título Comercio electrónico y su incidencia en los tributos de las empresas textiles del Cercado de Lima, año 2020 se ha tomado como variables comercio electrónico y tributos ...","Montesinos Huacoto, Luz Yesenia",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87045/Montesinos_HLY-SD.pdf
536,ucv,contabilidad,"Modificaciones presupuestales y su influencia en la ejecución del gasto público en la Municipalidad provincial de Chincheros, año 2021","El presente informe tiene como objetivo, determinar cómo las modificaciones presupuestales influyen en la ejecución del gasto público en la Municipalidad Provincia de Chincheros, año 2021, esta investigación podrá generar ...","Verona Ochoa, Nathaly Ivett",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87036/Verona_ONI-SD.PDF
537,ucv,contabilidad,"Control interno y la gestión financiera de la Municipalidad provincial de Huaraz, 2021","Este estudio denominado “Control Interno y la Gestión Financiera de la Municipalidad Provincial de Huaraz, 2021”, englobó el objetivo determinar la relación del Control Interno y la Gestión Financiera de la municipalidad ...","Garay Anaya, Viviana Jaqueline",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87084/Garay_AVJ-SD.pdf
538,ucv,contabilidad,"Cultura financiera y su relación con la rentabilidad de las empresas de servicio del rubro restaurantes. Distrito Cieneguilla, Lima, 2020","La presente tesis tuvo como objetivo determinar la relación existente entre las variables cultura financiera y rentabilidad, dado que las empresas a evaluar ejercen como actividad principal el rubro restaurantes, lo ...","Barranzuela Michue, Patricia Rosario; Ramirez Gavilan, Joseline Tatiana",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87085/Barranzuela_MPR-Ramirez_GJT-SD.pdf
539,ucv,contabilidad,"La administración tributaria y su relación con la recaudación de impuestos municipales de la Provincia de Casma, 2021","La presente investigación tiene como objetivo determinar de qué manera la administración tributaria se relaciona con la recaudación de impuestos municipales de la provincia de Casma, 2021. De igual manera la importancia ...","Melgarejo Vásquez, Ariana Koral; Sanancino Castillo, Paola Jeanet",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87082/Melgarejo_VAK-Sanancino_CPJ-SD.pdf
540,ucv,contabilidad,"Factoring y la liquidez de las empresas Mypes, del sector mantenimiento, Distrito de los Olivos, 2020","La presente indagación tiene como objetivo Determinar cómo el factoring se relaciona con la liquidez de las empresas Mype, del sector mantenimiento, del distrito de Los Olivos, 2020. para lograrlo, se utilizó la ...","Silva Shica, Wincler",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87079/Silva_SW-SD.pdf
541,ucv,contabilidad,Factores que propician la informalidad en el mercado Acomimar y su incidencia en el ornato público del distrito de la Esperanza 2021,La presente tesis tiene como objetivo determinar la incidencia de los factores que propician la informalidad en el mercado Acomimar en el ornato público del distrito de la esperanza año 2021. El tipo de estudio se basa ...,"Guzmán Morales, Diana Estefanía; Núñez Peláez, Anthony Jair",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87039/Guzm%c3%a1n_MDE-N%c3%ba%c3%b1ez_PAJ-SD.pdf
542,ucv,contabilidad,"Dumping y su incidencia en la utilidad operativa de las empresas textiles de prendas, del distrito de Puente Piedra, año 2021","El presente trabajo de investigación, tiene como objetivo general determinar de qué manera el dumping incide en la utilidad operativa en las empresas textiles de prendas del distrito de Puente Piedra, año 2021. El tipo ...","Aroni Condori, Flor Isabel",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87038/Aroni_CFI-SD.pdf
543,ucv,contabilidad,Programa Reactiva Perú y su incidencia en la rentabilidad de la Empresa Servicios y Repuestos Servifer S.R.L. Chimbote del periodo 2020,"El presente informe de investigación titulado “Programa Reactiva Perú y su incidencia en la rentabilidad de la Empresa Servicios y Repuestos Servifer S.R.L. Chimbote del periodo 2020”, tiene como objetivo general determinar ...","Eneque Alva, Fabricio Richard; Fustamante Perez, Wilder Joel",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87078/Eneque_AFR-Fustamante_PWJ-SD.pdf
544,ucv,contabilidad,Financiamiento del Programa reactiva Perú y su relación con el proceso de formalización en las MYPES del sector comercial del mercado Modelo de Piura 2020,"El presente estudio tuvo como objetivo determinar la relación del financiamiento del Programa Reactiva Perú en la formalización en las MYPES del sector comercial en el mercado de Piura. Además, la investigación se elaboró ...","Chunga Calle, Luis Enrique",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87037/Chunga_CLE-SD.pdf
545,ucv,contabilidad,"Financiamiento y rentabilidad de las Mypes del sector producción, rubro de muebles de melamina, ciudad de Juliaca - Puno, periodo 2020","El presente trabajo de irwestigación titulado *Financiamiento y rentabilidad de las mypes del sectar producción, rubra muebles de melamina, ciudad de JuliacaPuno, arto 2020' tuvo por objetivo determinar la relación qua ...","Mamani Ancasi, Omar Jharry; Paccosoncco Aguilar, Rosmery",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/87030/Mamani_AOJ-Paccosoncco_AR-SD.pdf
546,ucv,contabilidad,"Cuentas por cobrar y utilidad bruta en una empresa del sector hilos y cables aislados registrada en la bolsa de Valores, período 2016-2020",El presente trabajo de investigación tiene como objetivo saber si existe relación de las dos variables cuentas por cobrar y utilidad bruta en una empresa del sector hilos y cables aislados registrada en la Bolsa de ...,"Morales Yeng, Wendy Janeth",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86812/Morales_YWJ-SD.pdf
547,ucv,contabilidad,"Gestión de créditos y cobranzas y su incidencia en la liquidez en empresas de venta y alquiler de container, Los Olivos, 2020","La presente investigación tuvo como por objetivo determinar si la gestión de Créditos y Cobranzas incide en la liquidez en empresas de venta y alquiler de container, Los Olivos, 2020. La metodología fue de tipo aplicada ...","Pantoja Trujillo, Isabel Angélica",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86745/Pantoja_TIA-SD.pdf
548,ucv,contabilidad,"Gastos deducibles y su incidencia en el impuesto a la renta de las MYPES, distrito de Los Olivos 2021",La presente investigación tiene como como objetivo Determinar si los gastos deducibles inciden en el impuesto a la renta en las MYPES en el distrito de Los Olivos 2021. La importancia de la presente es mostrar una ...,"Moya Lavado, Caren Rosmery",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85490/Moya_LCR-SD.pdf
549,ucv,contabilidad,"Control patrimonial de los bienes del activo fijo de la Municipalidad Provincial de San Martin, año 2017","El presente estudio titulado Control patrimonial de los bienes del activo fijo de la Municipalidad Provincial de San Martin, año 2017, planteó como objetivo identificar el estado del control patrimonial de los bienes del ...","Durand Vasquez, Alicia Maria",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85478/Durand_VAM-SD.pdf
550,ucv,contabilidad,"Cobranza coactiva y recaudación tributaria del impuesto predial en la Municipalidad distrital de San Sebastián, Cusco 2020",El Impuesto Predial es el impuesto que aporta a las municipalidades la mayor cantidad de recursos directamente recaudados. La morosidad es el problema latente que afecta la recaudación llevada a cabo por las administraciones ...,"Auquipata Quispe, Lusbin Elizabeth",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85539/Auquipata_QLE-SD.pdf
551,ucv,contabilidad,"Los costos de servicios y la rentabilidad, en la empresa Alfa Omega. SAC, Lima 2021","El estudio corresponde al objetivo: analizar los costos de servicios y la rentabilidad en la empresa Alfa Omega SAC. La metodología es de tipo descriptivo, con un diseño no experimental, de corte transversal, cuya técnica ...","Arias Poma, Mariana Yulisa; Berna Felix, Yanira Mayra",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85567/Arias_PMY-Berna_FYM-SD.pdf
552,ucv,contabilidad,"Análisis de las cuentas por cobrar y liquidez en una empresa textil, Lima, periodos: 2017 al 2020","El estudio realizado tuvo como objetivo analizar las cuentas por cobrar y la liquidez, en una empresa textil Compañía 1416 S.A.C, Lima, Periodos: 2017 al 2020. La metodología que se usó fue de tipo descriptiva, con un ...","Vega Beteta, Jessica Dayan; Ventura Condori, Maricielo",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85441/Vega_BJD-Ventura_CM-SD.pdf
553,ucv,contabilidad,"Detracciones del impuesto general a las ventas con incidencia en la liquidez de la empresa Mconstruye Aldana SAC, Lima 2021","En la presente investigación tuvo como objetivo principal Determinar de qué manera las detracciones del impuesto general a las ventas inciden en la liquidez de la empresa MCONSTRUYE ALDANA SAC, año 2021. Se utilizó la ...","Machado Ramírez, Aracely",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85376/Machado_RA-SD.PDF
554,ucv,contabilidad,"Control interno y su impacto en la gestión de créditos y cobranzas de la empresa Go Carga SAC, Lima 2020","El presente trabajo de investigación tiene como propósito mejorar el control de los procesos establecidos a través de la ejecución y aplicación de políticas, normas y procesos que garanticen mejorar el índice de cobranzas, ...","Castillo Luna, Edith Jannet",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85377/Castillo_LEJ-SD.PDF
555,ucv,contabilidad,La auditoría tributaria preventiva en la Empresa Molino Chiclayo S.A.C; para evitar contingencias tributarias,"Para la ejecución de la presente tesis demando un tiempo de tres (03) meses que comprende los meses de Setiembre, Octubre, Noviembre y se ejecutó en las instalaciones de la empresa Molino Chiclayo S.A.C., ubicada en ...","Castillo Villegas, Luis Alberto",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85709/Castillo_VLA-SD.pdf
556,ucv,contabilidad,Incidencia de los comprobantes electrónicos de compras en las obligaciones tributarias - Empresa de Transportes San Gerardo S.R.L. Chimbote 2019,"La investigación titulada “Incidencia de los comprobantes electrónicos de compras en las obligaciones Tributarias - Empresa de Transportes San Gerardo S.R.L. Chimbote 2019” se ha desarrollado en un contexto, en donde el ...","Campos Chauca, Claudia Esthefany; Vejarano Quiñones, Edinson Johao",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85666/Campos_CCE-Vejarano_QEJ-SD.pdf
557,ucv,contabilidad,"Control de inventarios y su incidencia en la rentabilidad de la Empresa Transportes y Servicios Chimbote Express S.A.C, Chimbote – Periodo, 2020","La presente tesis titulada “Control de inventario y su incidencia en la rentabilidad de la Empresa Transportes y Servicios Chimbote Express SAC, Chimbote, Periodo 2020”, tuvo como propósito tener un control de inventarios ...","Varas Quispe, Ami Magyori",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85639/Varas_QAM-SD.pdf
558,ucv,contabilidad,"Mejora del control interno en almacén, con influencia en la gestión de inventarios en una empresa de cine en Piura - 2019",El presente estudio planteó como objetivo principal determinar de qué manera la mejora del control interno en Almacén influye en la gestión de inventarios de la empresa. La investigación realizada fue aplicada de tipo ...,"Merino Chumacero, Jonathan Alexander",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85696/Merino_CJA-SD.pdf
559,ucv,contabilidad,"Auditoría interna y su incidencia en los inventarios de la Empresa Cables Eléctricos Brande S.A.C., Chincha-2021","El presente informe de investigación titulado Auditoría interna y su incidencia en los inventarios de la Empresa Cables Eléctricos Brande S.A.C., Chincha-2021 tiene como proposito Determinar la incidencia de la Auditoría ...","Carranza Vera, Sebastian Renato; Huari Tapia, Cristopher Jean Carlos",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85661/Carranza_VSR-Huari_TCJC-SD.pdf
560,ucv,contabilidad,"Medidas de reactivación económica en tiempos de COVID-19 y su incidencia en la liquidez de la Empresa Representaciones y Servicios M&V S.R.L, Chimbote - 2020",El presente trabajo de investigación tiene como propósito determinar la incidencia de las medidas de reactivación económica en tiempos de COVID-19 en la liquidez de la empresa Representaciones y Servicios M&V S.R.L. del ...,"Márquez Soles, Roy Edinson; Orihuela Lombardi, Gabriela Azucena",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85643/M%c3%a1rquez_SRE-Orihuela_LGA-SD.pdf
561,ucv,contabilidad,"Factores económicos y sus efectos en el incumplimiento de las obligaciones tributarias en el sector abarrotes del mercado Buenos Aires, Chimbote, 2021","La presente investigación tuvo como objetivo principal es determinar los factores económicos y sus efectos en el incumplimiento de las obligaciones tributarias del sector abarrotes en el Mercado Buenos Aires, Chimbote, ...","Ramos Veramatus, María De Pilar; Sánchez Fernández, Alexandra Nayra",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85641/Ramos_VMDP-S%c3%a1nchez_FAN-SD.pdf
562,ucv,contabilidad,"Análisis de los estados financieros y flujo de efectivo de la empresa Sapisco Comercial SAC, Lima periodo 2020","El presente trabajo de investigación tiene como objetivo de estudio valorar los análisis de los Estados Financieros de la empresa Sapisco Comercial SAC, Lima, periodo 2020 y su relación con el Flujo de Efectivo. El ...","Navarro Cochaches, Edgar Jonel; Punto Orellana, Jhonatan",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85919/Navarro_CEJ-Punto_OJ-SD.pdf
